MATERIAL_ID,MATERIAL_NAME,MATERIAL_TYPE,MATERIAL_COLOR,PRICE_SQFT,SELL_DATE,SQFT_SOLD,SALES_TOTAL,EXPENSES,PROFIT,CUSTOMER,CITY_NAME,COUNTY_NAME,STATE,TYPE,TRIMESTRE
MC-2X29253CM,WILSONART,SOLID SURFACE,ARCTIC DUNE,60,2/14/2024,38.15706355,2289.423813,1488.125479,801.2983346,Brandy Jones,Alexandria,Alexandria,VA,Customer,2024Q1
STGR808008,STONEMARK,GRANITE,WHITE SPRINGS,80.8,2/14/2024,20.84759116,1684.485366,1094.915488,589.569878,Tiffany Fletcher,Fairfax,Fairfax,VA,Customer,2024Q1
LG-M614-HM,HI-MACS,SOLID SURFACE,AURORA UMBER,60,2/14/2024,23.53668713,1412.201228,917.930798,494.2704297,Robert Burnett,Arlington,Arlington,VA,Customer,2024Q1
STGR639006,STONEMARK,GRANITE,SALLINAS WHITE,63.9,2/14/2024,14.89303417,951.6648833,618.5821742,333.0827092,Amy Boone,Alexandria,Alexandria,VA,Customer,2024Q1
C956-RNA2EV,CORIAN,SOLID SURFACE,EVEREST,60,2/15/2024,63.16188092,3789.712855,2463.313356,1326.399499,Carl Nichols,Gaithersburg,Montgomery,MD,Customer,2024Q1
STGR639008,STONEMARK,GRANITE,WHITE ANTICO,63.9,2/15/2024,54.06259501,3454.599821,2245.489884,1209.109937,Shelia Stephenson,Baltimore,Baltimore City,MD,Customer,2024Q1
LG-M707-HM,HI-MACS,SOLID SURFACE,AURORA MAGNOLIA,60,2/15/2024,54.54959235,3272.975541,2127.434102,1145.541439,Andrew Smith,Washington,District of Columbia,DC,Customer,2024Q1
STGR808009,STONEMARK,GRANITE,ZERMATT,80.8,2/15/2024,23.61199293,1907.849029,1240.101869,667.7471601,Candice Armstrong,Washington,District of Columbia,DC,Customer,2024Q1
C930-15202MP,CORIAN,SOLID SURFACE,PLATINUM,71,2/15/2024,26.30487023,1867.645786,1213.969761,653.6760253,Michelle Haley,Alexandria,Alexandria,VA,Customer,2024Q1
LG-G103-HM,HI-MACS,SOLID SURFACE,GRAPHITE GRANITE,50,2/15/2024,23.8135902,1190.67951,773.9416814,416.7378285,Donna Baker,Gaithersburg,Montgomery,MD,Customer,2024Q1
MC-2X29909SS,WILSONART,SOLID SURFACE,CARRARA EMPORIO,60,2/15/2024,15.57304541,934.3827248,607.3487711,327.0339537,Corey Hernandez,Alexandria,Alexandria,VA,Customer,2024Q1
STGR808010,STONEMARK,GRANITE,CYGNUS,97.6,2/16/2024,38.79356902,3786.252336,2461.064019,1325.188318,Karen Thompson,Arlington,Arlington,VA,Customer,2024Q1
STGR639009,STONEMARK,GRANITE,WHITE PEBBLE,63.9,2/16/2024,51.20436055,3271.958639,2126.773116,1145.185524,Dana Warren,Fairfax,Fairfax,VA,Customer,2024Q1
MC-2X29911SS,WILSONART,SOLID SURFACE,MONTE AMIATA,60,2/16/2024,41.93644838,2516.186903,1635.521487,880.6654161,Joe Bean,Baltimore,Baltimore City,MD,Customer,2024Q1
LG-M708-HM,HI-MACS,SOLID SURFACE,AURORA SABLE,60,2/16/2024,41.18678899,2471.20734,1606.284771,864.9225688,Leslie Gibson,Arlington,Arlington,VA,Customer,2024Q1
C930-15202MS,CORIAN,SOLID SURFACE,SAHARA,71,2/16/2024,22.99081893,1632.348144,1061.026294,571.3218504,Sarah Cervantes,Silver Spring,Montgomery,MD,Customer,2024Q1
STGR639010,STONEMARK,GRANITE,WHITE SPARKLE,63.9,2/17/2024,46.07350836,2944.097184,1913.66317,1030.434014,Daniel Construction,Baltimore,Baltimore City,MD,Contractor,2024Q1
MC-2X29912SS,WILSONART,SOLID SURFACE,ICE STATUARIO,60,2/17/2024,65.05540564,3903.324338,2537.16082,1366.163518,Kenneth Allen,Bethesda,Montgomery,MD,Customer,2024Q1
C930-15202MT,CORIAN,SOLID SURFACE,ANTARCTICA,60,2/17/2024,59.92120253,3595.272152,2336.926899,1258.345253,Kimberly Elliott,Washington,District of Columbia,DC,Customer,2024Q1
MC-2X2HD9913SS,WILSONART,SOLID SURFACE,CALACATTA PERLATTO,60,2/19/2024,61.63718147,3698.230888,2403.850077,1294.380811,Mark Hogan,Alexandria,Alexandria,VA,Customer,2024Q1
STGR747001,STONEMARK,GRANITE,ARABIAN NIGHTS,74.7,2/19/2024,45.78476606,3420.122025,2223.079316,1197.042709,Donna Freeman,Alexandria,Alexandria,VA,Customer,2024Q1
C956-RNA2CRL,CORIAN,SOLID SURFACE,CARRARA LINO,71,2/19/2024,20.06249367,1424.437051,925.8840829,498.5529677,Penny Pope,Gaithersburg,Montgomery,MD,Customer,2024Q1
C956-RNA2GQ,CORIAN,SOLID SURFACE,GRAY ONYX,71,2/20/2024,49.29958057,3500.27022,2275.175643,1225.094577,Stacey Wright,Washington,District of Columbia,DC,Customer,2024Q1
STGR747002,STONEMARK,GRANITE,BIANCO ANTICO,74.7,2/20/2024,18.98340438,1418.060307,921.7391997,496.3211076,Kaylee Carney,Bethesda,Montgomery,MD,Customer,2024Q1
STGR539001,STONEMARK,GRANITE,ALPINE VALLEY,53.9,2/20/2024,21.4109186,1154.048513,750.1315333,403.9169795,Amy King,Bethesda,Montgomery,MD,Customer,2024Q1
C956-RNA2SV,CORIAN,SOLID SURFACE,SILVER BIRCH,71,2/21/2024,32.45604817,2304.37942,1497.846623,806.5327971,Jaime Macias,Silver Spring,Montgomery,MD,Customer,2024Q1
LG-T002-HM,HI-MACS,SOLID SURFACE,COSMOS,60,2/21/2024,25.23705966,1514.22358,984.2453268,529.9782529,Cindy Carney,Rockville,Montgomery,MD,Customer,2024Q1
STGR747003,STONEMARK,GRANITE,BIANCO LUCRE,74.7,2/21/2024,19.31276907,1442.663849,937.7315022,504.9323473,David Daniels,Alexandria,Alexandria,VA,Customer,2024Q1
LG-VE01-HM,HI-MACS,SOLID SURFACE,TAMBORA,50,2/22/2024,53.8423008,2692.11504,1749.874776,942.240264,Ms. Laura Nelson,Falls Church,Falls Church,VA,Customer,2024Q1
C956-RNA2SX,CORIAN,SOLID SURFACE,SMOKE DRIFT PRIMA,71,2/22/2024,37.27715511,2646.678013,1720.340708,926.3373045,Lori Le,Baltimore,Baltimore City,MD,Customer,2024Q1
STGR747004,STONEMARK,GRANITE,BLUE DUNES,74.7,2/22/2024,24.80519428,1852.948013,1204.416209,648.5318046,Michelle Olson,Arlington,Arlington,VA,Customer,2024Q1
LG-VW01-HM,HI-MACS,SOLID SURFACE,GEMINI,60,2/23/2024,52.17990309,3130.794185,2035.01622,1095.777965,Carol Reyes,Silver Spring,Montgomery,MD,Customer,2024Q1
STGR747005,STONEMARK,GRANITE,BLUE DUNES CARESSED,74.7,2/23/2024,31.16000647,2327.652483,1512.974114,814.6783692,Carrie Davidson,Silver Spring,Montgomery,MD,Customer,2024Q1
C956-RNA2UX,CORIAN,SOLID SURFACE,DUNE PRIMA,71,2/23/2024,28.46454482,2020.982682,1313.638743,707.3439387,Melissa Beard,Gaithersburg,Montgomery,MD,Customer,2024Q1
LG-W001-HM,HI-MACS,SOLID SURFACE,ICE QUEEN,60,2/24/2024,64.85991064,3891.594639,2529.536515,1362.058123,Ronald Palmer,Silver Spring,Montgomery,MD,Customer,2024Q1
STGR747006,STONEMARK,GRANITE,DELICATUS GOLD,74.7,2/24/2024,30.99839359,2315.580001,1505.127001,810.4530003,Amy Simmons,Bethesda,Montgomery,MD,Customer,2024Q1
C956-RNA2WQ,CORIAN,SOLID SURFACE,WHITE ONYX,71,2/24/2024,12.81765939,910.0538169,591.534981,318.5188359,Cesar Pena,Gaithersburg,Montgomery,MD,Customer,2024Q1
STGR747008,STONEMARK,GRANITE,KEMPTON PARK,74.7,2/26/2024,63.93744474,4776.127122,3104.482629,1671.644493,Horn Group,Washington,District of Columbia,DC,Contractor,2024Q1
LG-G127-HM,HI-MACS,SOLID SURFACE,EDISTO,50,2/26/2024,34.05069928,1702.534964,1106.647727,595.8872374,Jasmine Gray,Alexandria,Alexandria,VA,Customer,2024Q1
LX-L001-HM,HI-MACS,SOLID SURFACE,SUGARLOAF,60,2/26/2024,17.84591779,1070.755067,695.9907936,374.7642735,Tracy Church,Rockville,Montgomery,MD,Customer,2024Q1
STGR747009,STONEMARK,GRANITE,MIRAGE WHITE,74.7,2/27/2024,61.13194623,4566.556383,2968.261649,1598.294734,Jason Hines,Falls Church,Falls Church,VA,Customer,2024Q1
LX-M607-HM,HI-MACS,SOLID SURFACE,AURORA CREAM,60,2/27/2024,30.85197796,1851.118677,1203.22714,647.8915371,Angela Kaufman,Baltimore,Baltimore City,MD,Customer,2024Q1
LG-G17-HM,HI-MACS,SOLID SURFACE,GRAY GRANITE,50,2/27/2024,36.40426282,1820.213141,1183.138542,637.0745994,Courtney Huynh,Arlington,Arlington,VA,Customer,2024Q1
LG-G50-HM,HI-MACS,SOLID SURFACE,TAPIOCA PEARL,50,2/28/2024,41.05949837,2052.974918,1334.433697,718.5412214,Johnson Construction,Washington,District of Columbia,DC,Contractor,2024Q1
LX-M701-HM,HI-MACS,SOLID SURFACE,AURORA ECRU,60,2/28/2024,57.48037846,3448.822708,2241.73476,1207.087948,Wendy Perry,Fairfax,Fairfax,VA,Customer,2024Q1
STGR747010,STONEMARK,GRANITE,PITAYA WHITE,74.7,2/28/2024,23.25974462,1737.502923,1129.3769,608.1260231,Melissa Price,Bethesda,Montgomery,MD,Customer,2024Q1
LG-G714-HM,HI-MACS,SOLID SURFACE,BIRCH BARK,60,2/29/2024,46.98149425,2818.889655,1832.278276,986.6113793,Karen George,Washington,District of Columbia,DC,Customer,2024Q1
STGR747011,STONEMARK,GRANITE,RIGEL WHITE,74.7,2/29/2024,24.66331902,1842.349931,1197.527455,644.8224757,Lisa Brady,Silver Spring,Montgomery,MD,Customer,2024Q1
 C930-15202S,CORIAN,SOLID SURFACE,SANDSTONE,60,3/1/2024,81.3815789,4882.894734,3173.881577,1709.013157,Bell Group,Fairfax,Fairfax,VA,Contractor,2024Q1
STGR808002,STONEMARK,GRANITE,BLACK GALAXY,80.8,3/1/2024,52.30214218,4226.013088,2746.908507,1479.104581,Paul Hill,Fairfax,Fairfax,VA,Customer,2024Q1
LG-M501-HM,HI-MACS,SOLID SURFACE,EDESSA,60,3/1/2024,63.13855489,3788.313293,2462.403641,1325.909653,David Campbell,Rockville,Montgomery,MD,Customer,2024Q1
STGR808003,STONEMARK,GRANITE,BLUE PEARL,80.8,3/2/2024,77.80969654,6287.023481,4086.565262,2200.458218,Mccormick Construction,Gaithersburg,Montgomery,MD,Contractor,2024Q1
STGR808001,STONEMARK,GRANITE,ADONIS WHITE,80.8,3/2/2024,36.20297348,2925.200257,1901.380167,1023.82009,Smith Construction,Silver Spring,Montgomery,MD,Contractor,2024Q1
C956-RNA2SX,CORIAN,SOLID SURFACE,SMOKE DRIFT PRIMA,71,3/2/2024,75.2425797,5342.223159,3472.445053,1869.778105,Kara Quinn,Alexandria,Alexandria,VA,Customer,2024Q1
LG-M502-HM,HI-MACS,SOLID SURFACE,VATHI,60,3/2/2024,4.681069665,280.8641799,182.5617169,98.30246297,Abigail Roberts,Silver Spring,Montgomery,MD,Customer,2024Q1
C956-RNA2UX,CORIAN,SOLID SURFACE,DUNE PRIMA,71,3/4/2024,63.13819924,4482.812146,2913.827895,1568.984251,Dr. Darlene Martin DVM,Silver Spring,Montgomery,MD,Customer,2024Q1
LG-M601-HM,HI-MACS,SOLID SURFACE,TORANO,60,3/4/2024,35.30491483,2118.29489,1376.891678,741.4032114,Paul Warner,Arlington,Arlington,VA,Customer,2024Q1
STGR747014,STONEMARK,GRANITE,THUNDER WHITE,74.7,3/4/2024,8.603459086,642.6783937,417.7409559,224.9374378,Jessica Brown,Washington,District of Columbia,DC,Customer,2024Q1
STGR808005,STONEMARK,GRANITE,DELICATUS WHITE,80.8,3/4/2024,6.4809625,523.66177,340.3801505,183.2816195,Robin Dixon,Rockville,Montgomery,MD,Customer,2024Q1
C930-05202WN,CORIAN,SOLID SURFACE,DESIGNER WHITE,50,3/5/2024,77.47341793,3873.670896,2517.886083,1355.784814,Michael Bowen,Silver Spring,Montgomery,MD,Customer,2024Q1
LG-M603-HM,HI-MACS,SOLID SURFACE,PAVIA,60,3/5/2024,61.50906748,3690.544049,2398.853632,1291.690417,Deborah Sanford,Arlington,Arlington,VA,Customer,2024Q1
STGR808006,STONEMARK,GRANITE,ENCHANTED FOREST,80.8,3/5/2024,29.35831813,2372.152105,1541.898868,830.2532369,Christine Fry,Baltimore,Baltimore City,MD,Customer,2024Q1
STGR747013,STONEMARK,GRANITE,SUNSET CANYON,74.7,3/5/2024,10.96677618,819.2181803,532.4918172,286.7263631,Amber Reese,Alexandria,Alexandria,VA,Customer,2024Q1
STGR808007,STONEMARK,GRANITE,LENNON,80.8,3/6/2024,77.72663318,6280.311961,4082.202775,2198.109186,Brown Construction,Silver Spring,Montgomery,MD,Contractor,2024Q1
LG-M611-HM,HI-MACS,SOLID SURFACE,AURORA CLOUD,60,3/6/2024,75.89907045,4553.944227,2960.063748,1593.880479,Elijah Castillo,Fairfax,Fairfax,VA,Customer,2024Q1
C956-RNA2WQ,CORIAN,SOLID SURFACE,WHITE ONYX,71,3/6/2024,20.20671874,1434.677031,932.5400699,502.1369607,Micheal Thomas,Baltimore,Baltimore City,MD,Customer,2024Q1
STGR747012,STONEMARK,GRANITE,SIBERIAN WHITE,74.7,3/6/2024,5.752155765,429.6860357,279.2959232,150.3901125,Anthony Haley,Silver Spring,Montgomery,MD,Customer,2024Q1
STGR747011,STONEMARK,GRANITE,RIGEL WHITE,74.7,3/7/2024,78.7191781,5880.322604,3822.209693,2058.112911,Pierce Group,Silver Spring,Montgomery,MD,Contractor,2024Q1
STGR808008,STONEMARK,GRANITE,WHITE SPRINGS,80.8,3/7/2024,34.80499306,2812.243439,1827.958236,984.2852038,Julie Carrillo,Arlington,Arlington,VA,Customer,2024Q1
LG-M612-HM,HI-MACS,SOLID SURFACE,AURORA BISQUE,60,3/7/2024,42.12925936,2527.755562,1643.041115,884.7144465,Stephen Herring,Washington,District of Columbia,DC,Customer,2024Q1
C930-15202MT,CORIAN,SOLID SURFACE,ANTARCTICA,60,3/7/2024,17.74363192,1064.617915,692.0016448,372.6162703,Wendy Martinez,Bethesda,Montgomery,MD,Customer,2024Q1
STGR808009,STONEMARK,GRANITE,ZERMATT,80.8,3/8/2024,72.13942761,5828.865751,3788.762738,2040.103013,Alvarez Group,Rockville,Montgomery,MD,Contractor,2024Q1
STGR747010,STONEMARK,GRANITE,PITAYA WHITE,74.7,3/8/2024,83.38070397,6228.538586,4048.550081,2179.988505,Anderson Contracting,Rockville,Montgomery,MD,Contractor,2024Q1
LG-M614-HM,HI-MACS,SOLID SURFACE,AURORA UMBER,60,3/8/2024,61.09469393,3665.681636,2382.693063,1282.988572,Stephanie Gutierrez,Silver Spring,Montgomery,MD,Customer,2024Q1
CHD904-1504TO,CORIAN,SOLID SURFACE,SAND STORM,71,3/8/2024,15.6619778,1112.000424,722.8002757,389.2001484,Christine Fernandez,Fairfax,Fairfax,VA,Customer,2024Q1
STGR808010,STONEMARK,GRANITE,CYGNUS,97.6,3/9/2024,63.88054956,6234.741637,4052.582064,2182.159573,Melendez Development,Washington,District of Columbia,DC,Contractor,2024Q1
STGR747009,STONEMARK,GRANITE,MIRAGE WHITE,74.7,3/9/2024,70.11446865,5237.550808,3404.408025,1833.142783,Matthew Alvarez,Washington,District of Columbia,DC,Customer,2024Q1
C930-15202MV,CORIAN,SOLID SURFACE,SAVANNAH,71,3/9/2024,18.56974122,1318.451627,856.9935573,461.4580693,Jim Webb,Silver Spring,Montgomery,MD,Customer,2024Q1
LG-M707-HM,HI-MACS,SOLID SURFACE,AURORA MAGNOLIA,60,3/9/2024,9.621450296,577.2870178,375.2365615,202.0504562,Christopher Morales,Falls Church,Falls Church,VA,Customer,2024Q1
C930-15202RC,CORIAN,SOLID SURFACE,RAIN CLOUD,71,3/11/2024,79.74289819,5661.745772,3680.134752,1981.61102,Dr. Deborah Sanchez,Washington,District of Columbia,DC,Customer,2024Q1
LG-S06-HM,HI-MACS,SOLID SURFACE,ARCTIC WHITE,50,3/11/2024,78.91190242,3945.595121,2564.636829,1380.958292,Logan Allen,Rockville,Montgomery,MD,Customer,2024Q1
STGR747007,STONEMARK,GRANITE,DESERT BEACH,74.7,3/11/2024,17.69466748,1321.79166,859.1645793,462.6270811,Nicholas Hickman,Falls Church,Falls Church,VA,Customer,2024Q1
STGR747006,STONEMARK,GRANITE,DELICATUS GOLD,74.7,3/12/2024,21.16057092,1580.694648,1027.451521,553.2431268,Tate Development,Alexandria,Alexandria,VA,Contractor,2024Q1
LG-T001-HM,HI-MACS,SOLID SURFACE,VENUS,60,3/12/2024,41.34532004,2480.719203,1612.467482,868.2517209,Sarah Woods,Bethesda,Montgomery,MD,Customer,2024Q1
LG-G05-HM,HI-MACS,SOLID SURFACE,WHITE GRANITE,45,3/12/2024,12.93477391,582.0648259,378.3421368,203.7226891,Lisa Cherry,Washington,District of Columbia,DC,Customer,2024Q1
STGR747005,STONEMARK,GRANITE,BLUE DUNES CARESSED,74.7,3/13/2024,72.21209587,5394.243561,3506.258315,1887.985246,Caleb Simon,Baltimore,Baltimore City,MD,Customer,2024Q1
C930-15202TO,CORIAN,SOLID SURFACE,WITCH HAZEL,71,3/13/2024,59.40161933,4217.514973,2741.384732,1476.13024,Andrea Diaz,Bethesda,Montgomery,MD,Customer,2024Q1
LG-W001-HM,HI-MACS,SOLID SURFACE,ICE QUEEN,60,3/13/2024,40.28744351,2417.246611,1571.210297,846.0363138,David Skinner,Falls Church,Falls Church,VA,Customer,2024Q1
LG-G103-HM,HI-MACS,SOLID SURFACE,GRAPHITE GRANITE,50,3/14/2024,84.31966238,4215.983119,2740.389027,1475.594092,Martha Reed,Rockville,Montgomery,MD,Customer,2024Q1
LG-W003-HM,HI-MACS,SOLID SURFACE,SHADOW CONCRETE,50,3/14/2024,71.19714115,3559.857058,2313.907088,1245.94997,William Velazquez,Silver Spring,Montgomery,MD,Customer,2024Q1
STGR747004,STONEMARK,GRANITE,BLUE DUNES,74.7,3/14/2024,21.99867824,1643.301264,1068.145822,575.1554425,Kyle Sullivan,Baltimore,Baltimore City,MD,Customer,2024Q1
LX-L001-HM,HI-MACS,SOLID SURFACE,SUGARLOAF,60,3/15/2024,81.38188322,4882.912993,3173.893446,1709.019548,Hernandez Group,Alexandria,Alexandria,VA,Contractor,2024Q1
STGR639010,STONEMARK,GRANITE,WHITE SPARKLE,63.9,3/15/2024,48.64234335,3108.24574,2020.359731,1087.886009,Erica Shepherd,Fairfax,Fairfax,VA,Customer,2024Q1
C956-RNA2ARG,CORIAN,SOLID SURFACE,ARTISTA GRAY,60,3/15/2024,23.50266568,1410.159941,916.6039616,493.5559793,Lisa Hayes,Rockville,Montgomery,MD,Customer,2024Q1
LX-M607-HM,HI-MACS,SOLID SURFACE,AURORA CREAM,60,3/16/2024,66.13798599,3968.279159,2579.381454,1388.897706,Dr. Sarah Alvarez,Bethesda,Montgomery,MD,Customer,2024Q1
STGR639009,STONEMARK,GRANITE,WHITE PEBBLE,63.9,3/16/2024,42.93383234,2743.471887,1783.256726,960.2151603,Paul Lane,Gaithersburg,Montgomery,MD,Customer,2024Q1
LG-G127-HM,HI-MACS,SOLID SURFACE,EDISTO,50,3/16/2024,51.90133795,2595.066897,1686.793483,908.273414,Sheri Foster,Rockville,Montgomery,MD,Customer,2024Q1
STGR639007,STONEMARK,GRANITE,STEEL GREY,63.9,3/18/2024,32.31602078,2064.993728,1342.245923,722.7478048,Smith Construction,Alexandria,Alexandria,VA,Contractor,2024Q1
LG-G17-HM,HI-MACS,SOLID SURFACE,GRAY GRANITE,50,3/18/2024,26.19817567,1309.908784,851.4407094,458.4680743,George Fitzpatrick,Silver Spring,Montgomery,MD,Customer,2024Q1
LX-M802-HM,HI-MACS,SOLID SURFACE,CALACATTA FIORE,64,3/18/2024,12.31232462,787.9887754,512.192704,275.7960714,Ashley Mosley,Washington,District of Columbia,DC,Customer,2024Q1
STGR639006,STONEMARK,GRANITE,SALLINAS WHITE,63.9,3/19/2024,65.11465601,4160.826519,2704.537237,1456.289282,Mark Walton,Baltimore,Baltimore City,MD,Customer,2024Q1
C956-RNA2CRL,CORIAN,SOLID SURFACE,CARRARA LINO,71,3/19/2024,51.9135834,3685.864421,2395.811874,1290.052547,Jaime Boyd,Arlington,Arlington,VA,Customer,2024Q1
MC-2X21573MG,WILSONART,SOLID SURFACE,FROSTY WHITE MIRAGE,50,3/19/2024,10.02582318,501.2911589,325.8392533,175.4519056,Kathy Valenzuela,Bethesda,Montgomery,MD,Customer,2024Q1
STGR639005,STONEMARK,GRANITE,SADDLEWHITE,63.9,3/20/2024,19.57274221,1250.698228,812.9538479,437.7443796,Peck Builders,Baltimore,Baltimore City,MD,Contractor,2024Q1
MC-2X29237SS,WILSONART,SOLID SURFACE,WHISPER WHITE,54,3/20/2024,76.55574802,4134.010393,2687.106756,1446.903638,Gregory Hansen,Fairfax,Fairfax,VA,Customer,2024Q1
LG-G50-HM,HI-MACS,SOLID SURFACE,TAPIOCA PEARL,50,3/20/2024,73.69963655,3684.981827,2395.238188,1289.74364,Aaron Lopez,Silver Spring,Montgomery,MD,Customer,2024Q1
MC-2X29253CM,WILSONART,SOLID SURFACE,ARCTIC DUNE,60,3/21/2024,66.82609163,4009.565498,2606.217574,1403.347924,Emily Escobar,Rockville,Montgomery,MD,Customer,2024Q1
C956-RNA2EV,CORIAN,SOLID SURFACE,EVEREST,60,3/21/2024,63.31713073,3799.027844,2469.368098,1329.659745,Laura Martin,Alexandria,Alexandria,VA,Customer,2024Q1
STGR639004,STONEMARK,GRANITE,COFFEE BROWN,63.9,3/21/2024,44.23185059,2826.415252,1837.169914,989.2453384,James Jones,Alexandria,Alexandria,VA,Customer,2024Q1
LG-G714-HM,HI-MACS,SOLID SURFACE,BIRCH BARK,60,3/22/2024,77.36301774,4641.781065,3017.157692,1624.623373,Angel Clark,Falls Church,Falls Church,VA,Customer,2024Q1
MC-2X29909SS,WILSONART,SOLID SURFACE,CARRARA EMPORIO,60,3/22/2024,56.46000495,3387.600297,2201.940193,1185.660104,Jerome Murray,Rockville,Montgomery,MD,Customer,2024Q1
STGR639003,STONEMARK,GRANITE,BLACK PEARL,63.9,3/22/2024,29.23805551,1868.311747,1214.402636,653.9091115,Taylor Giles,Alexandria,Alexandria,VA,Customer,2024Q1
STGR639002,STONEMARK,GRANITE,BLACK MIST HONED,63.9,3/23/2024,78.4371008,5012.130741,3257.884982,1754.245759,Brown Development,Alexandria,Alexandria,VA,Contractor,2024Q1
MC-2X29911SS,WILSONART,SOLID SURFACE,MONTE AMIATA,60,3/23/2024,63.75282058,3825.169235,2486.360003,1338.809232,Matthew Gonzalez,Alexandria,Alexandria,VA,Customer,2024Q1
C956-RNA2GQ,CORIAN,SOLID SURFACE,GRAY ONYX,71,3/23/2024,51.19880385,3635.115073,2362.824798,1272.290276,Leslie Grant,Gaithersburg,Montgomery,MD,Customer,2024Q1
C956-RNA2HX,CORIAN,SOLID SURFACE,ASH CONCRETE,71,3/25/2024,84.60253214,6006.779782,3904.406858,2102.372924,Perez Construction,Silver Spring,Montgomery,MD,Contractor,2024Q1
MC-2X2HD9227SS,WILSONART,SOLID SURFACE,HIDDEN SPACE,50,3/25/2024,76.50618434,3825.309217,2486.450991,1338.858226,Amanda Jennings,Rockville,Montgomery,MD,Customer,2024Q1
STGR576002,STONEMARK,GRANITE,WHITE FANTASY,57.6,3/25/2024,37.26055261,2146.20783,1395.03509,751.1727406,Katie Rodriguez,Fairfax,Fairfax,VA,Customer,2024Q1
LG-GT913-HM,HI-MACS,SOLID SURFACE,VANILLA SUGAR,50,3/26/2024,45.92902939,2296.45147,1492.693455,803.7580143,Rebekah Johnson,Arlington,Arlington,VA,Customer,2024Q1
STGR576001,STONEMARK,GRANITE,WATERFALL,57.6,3/26/2024,25.58835041,1473.888984,958.0278394,515.8611443,Michael Small,Baltimore,Baltimore City,MD,Customer,2024Q1
MC-2X2HD9913SS,WILSONART,SOLID SURFACE,CALACATTA PERLATTO,60,3/26/2024,7.375331231,442.5198738,287.637918,154.8819558,Jose White,Arlington,Arlington,VA,Customer,2024Q1
STGR539001,STONEMARK,GRANITE,ALPINE VALLEY,53.9,3/27/2024,76.84128361,4141.745187,2692.134371,1449.610815,Sonya Khan,Silver Spring,Montgomery,MD,Customer,2024Q1
STGR539009,STONEMARK,GRANITE,VALLE NEVADO,53.9,3/27/2024,58.0845486,3130.757169,2034.99216,1095.765009,Dr. Carlos Woodard,Falls Church,Falls Church,VA,Customer,2024Q1
C956-RNA2LN,CORIAN,SOLID SURFACE,LINEN,50,3/27/2024,55.14924896,2757.462448,1792.350591,965.1118569,Joshua Bennett,Alexandria,Alexandria,VA,Customer,2024Q1
STGR539002,STONEMARK,GRANITE,AZUL PLATINO,53.9,3/28/2024,85.1560191,4589.909429,2983.441129,1606.4683,Bailey Walter,Fairfax,Fairfax,VA,Customer,2024Q1
LG-GT918-HM,HI-MACS,SOLID SURFACE,VOLCANIC ICE,60,3/28/2024,53.50186286,3210.111772,2086.572652,1123.53912,Susan Mcdonald,Arlington,Arlington,VA,Customer,2024Q1
STGR539008,STONEMARK,GRANITE,UBATUBA,53.9,3/28/2024,49.61565561,2674.283838,1738.284494,935.9993432,Jeremy Shaw,Rockville,Montgomery,MD,Customer,2024Q1
C956-RNA2NX,CORIAN,SOLID SURFACE,NEUTRAL CONCRETE,60,3/29/2024,81.10013236,4866.007942,3162.905162,1703.10278,Brown Contracting,Washington,District of Columbia,DC,Contractor,2024Q1
STGR539003,STONEMARK,GRANITE,GIALLO ORNAMENTAL,53.9,3/29/2024,24.64174265,1328.189929,863.3234537,464.8664751,Jessica Wilson,Fairfax,Fairfax,VA,Customer,2024Q1
STGR539007,STONEMARK,GRANITE,ST. CECILLIA,53.9,3/29/2024,12.51746932,674.6915965,438.5495377,236.1420588,Sandra Brooks,Gaithersburg,Montgomery,MD,Customer,2024Q1
LG-L017-HM,HI-MACS,SOLID SURFACE,KAMET,60,3/30/2024,48.49823457,2909.894074,1891.431148,1018.462926,Guzman Builders,Alexandria,Alexandria,VA,Contractor,2024Q1
STGR539006,STONEMARK,GRANITE,SILVER MIST,53.9,3/30/2024,28.94688822,1560.237275,1014.154229,546.0830462,Alexander Solis,Alexandria,Alexandria,VA,Customer,2024Q1
STGR539004,STONEMARK,GRANITE,GRAY WAVE,53.9,3/30/2024,17.3473241,935.0207689,607.7634998,327.2572691,Teresa Moss,Gaithersburg,Montgomery,MD,Customer,2024Q1
C930-05202WN,CORIAN,SOLID SURFACE,DESIGNER WHITE,50,4/1/2024,96.32368665,4816.184332,3130.519816,1685.664516,Smith Group,Silver Spring,Montgomery,MD,Contractor,2024Q2
STGR539007,STONEMARK,GRANITE,ST. CECILLIA,44,4/1/2024,25.31813088,1113.997759,724.0985432,389.8992156,Jennifer Lindsey,Falls Church,Falls Church,VA,Customer,2024Q2
STGR539009,STONEMARK,GRANITE,VALLE NEVADO,53.9,4/1/2024,17.73417678,955.8721284,621.3168834,334.5552449,Donna Mills,Baltimore,Baltimore City,MD,Customer,2024Q2
 C930-15202S,CORIAN,SOLID SURFACE,SANDSTONE,60,4/1/2024,7.756705962,465.4023577,302.5115325,162.8908252,Sarah Wallace,Arlington,Arlington,VA,Customer,2024Q2
C930-15202TO,CORIAN,SOLID SURFACE,WITCH HAZEL,71,4/2/2024,107.1729918,7609.282417,4946.033571,2663.248846,Kelly Development,Falls Church,Falls Church,VA,Contractor,2024Q2
